total,pde,boundary,initial
1.037943139672279358e-01,4.154514148831367493e-02,5.959674017503857613e-04,6.165320426225662231e-02
1.125977039337158203e-01,4.079024866223335266e-02,7.805073983035981655e-04,7.102695107460021973e-02
1.051670908927917480e-01,4.378891736268997192e-02,7.278891280293464661e-04,6.065028160810470581e-02
1.079546660184860229e-01,3.812755644321441650e-02,1.056041568517684937e-03,6.877106428146362305e-02
1.020815223455429077e-01,4.182339087128639221e-02,1.266259700059890747e-03,5.899187177419662476e-02
1.079263389110565186e-01,5.036577209830284119e-02,1.203568885102868080e-03,5.635699629783630371e-02
9.937034547328948975e-02,3.976665437221527100e-02,7.449491531588137150e-04,5.885873734951019287e-02
1.090227812528610229e-01,4.671886190772056580e-02,5.724852089770138264e-04,6.173143908381462097e-02
9.961763024330139160e-02,4.218838736414909363e-02,6.040966836735606194e-04,5.682514980435371399e-02
1.091497093439102173e-01,4.868739098310470581e-02,6.703675026074051857e-04,5.979194864630699158e-02
1.003988683223724365e-01,4.363537207245826721e-02,8.845687843859195709e-04,5.587892979383468628e-02
1.054647117853164673e-01,4.519082605838775635e-02,6.205184618011116982e-04,5.965336412191390991e-02
1.083839088678359985e-01,4.423400759696960449e-02,6.986569496802985668e-04,6.345124542713165283e-02
9.779673814773559570e-02,4.289941489696502686e-02,5.595097318291664124e-04,5.433781445026397705e-02
1.129391714930534363e-01,5.056099966168403625e-02,3.815287782344967127e-04,6.199664250016212463e-02
9.936203062534332275e-02,4.191807657480239868e-02,4.500268551055341959e-04,5.699392408132553101e-02
9.523522853851318359e-02,4.057046025991439819e-02,3.773062489926815033e-04,5.428745970129966736e-02
1.006641909480094910e-01,4.069072008132934570e-02,7.137673674151301384e-04,5.925970524549484253e-02
1.083454489707946777e-01,4.413081705570220947e-02,8.309810655191540718e-04,6.338364630937576294e-02
1.006064042448997498e-01,4.758256673812866211e-02,3.779234248213469982e-04,5.264591425657272339e-02
1.008460372686386108e-01,4.474492743611335754e-02,5.888685118407011032e-04,5.551223829388618469e-02
9.962660819292068481e-02,4.538337886333465576e-02,6.695025367662310600e-04,5.357372760772705078e-02
1.055757328867912292e-01,3.850091993808746338e-02,4.796994035132229328e-04,6.659511476755142212e-02
1.034729331731796265e-01,4.487215727567672729e-02,5.957875400781631470e-04,5.800499022006988525e-02
9.321415424346923828e-02,3.741201758384704590e-02,3.822155413217842579e-04,5.541992187500000000e-02
1.080992966890335083e-01,3.730530291795730591e-02,7.418866152875125408e-04,7.005210965871810913e-02
1.026891544461250305e-01,4.000663757324218750e-02,8.217259892262518406e-04,6.186079233884811401e-02
9.227028489112854004e-02,3.918619453907012939e-02,4.330910742282867432e-04,5.265100300312042236e-02
1.036251038312911987e-01,4.988363757729530334e-02,6.665055407211184502e-04,5.307495594024658203e-02
9.693970531225204468e-02,3.873718529939651489e-02,7.286136387847363949e-04,5.747390538454055786e-02
9.335458278656005859e-02,4.381423443555831909e-02,6.341845728456974030e-04,4.890615865588188171e-02
1.051441952586174011e-01,4.395648092031478882e-02,8.608450880274176598e-04,6.032687053084373474e-02
1.025709658861160278e-01,4.419983178377151489e-02,6.064851768314838409e-04,5.776465311646461487e-02
1.075271666049957275e-01,4.085283726453781128e-02,3.911947133019566536e-04,6.628313660621643066e-02
9.298875927925109863e-02,4.168928414583206177e-02,3.099847817793488503e-04,5.098949372768402100e-02
1.043742895126342773e-01,4.551029205322265625e-02,4.098762292414903641e-04,5.845411866903305054e-02
9.627850353717803955e-02,4.224169999361038208e-02,8.795540779829025269e-04,5.315724760293960571e-02
9.235244989395141602e-02,3.802571073174476624e-02,7.100598304532468319e-04,5.361668020486831665e-02
9.449166059494018555e-02,3.816640377044677734e-02,6.200514035299420357e-04,5.570520460605621338e-02
1.008390933275222778e-01,3.990638628602027893e-02,4.195917281322181225e-04,6.051311641931533813e-02
9.843114018440246582e-02,3.782298415899276733e-02,4.228627076372504234e-04,6.018529087305068970e-02
1.063817441463470459e-01,3.534831851720809937e-02,6.259913789108395576e-04,7.040743529796600342e-02
1.034669652581214905e-01,3.936493769288063049e-02,6.258377106860280037e-04,6.347618997097015381e-02
9.926506876945495605e-02,4.185739904642105103e-02,7.908781990408897400e-04,5.661678686738014221e-02
9.879809617996215820e-02,4.536645114421844482e-02,6.620017811655998230e-04,5.276964604854583740e-02
1.057161092758178711e-01,4.280074313282966614e-02,4.118989163544028997e-04,6.250347197055816650e-02
1.019839197397232056e-01,3.648099675774574280e-02,6.133374990895390511e-04,6.488958001136779785e-02
8.651201426982879639e-02,3.647001087665557861e-02,3.961237380281090736e-04,4.964587837457656860e-02
9.823743253946304321e-02,3.637010604143142700e-02,6.186155369505286217e-04,6.124871224164962769e-02
9.727619588375091553e-02,3.984642401337623596e-02,6.628195988014340401e-04,5.676694959402084351e-02
9.488831460475921631e-02,3.626163303852081299e-02,5.959213594906032085e-04,5.803076177835464478e-02
9.408038854598999023e-02,3.759007155895233154e-02,4.037714970763772726e-04,5.608654022216796875e-02
1.045517921447753906e-01,4.792317375540733337e-02,4.962858511134982109e-04,5.613233149051666260e-02
1.007424816489219666e-01,5.042407661676406860e-02,2.853484184015542269e-04,5.003305524587631226e-02
1.029364019632339478e-01,4.106077551841735840e-02,6.911208620294928551e-04,6.118451058864593506e-02
9.702197462320327759e-02,3.976856544613838196e-02,1.060786889865994453e-03,5.619262158870697021e-02
9.622386842966079712e-02,3.888780996203422546e-02,5.853055045008659363e-04,5.675075203180313110e-02
9.931147098541259766e-02,4.857229813933372498e-02,3.839078708551824093e-04,5.035526305437088013e-02
1.029253080487251282e-01,4.973693564534187317e-02,3.317465889267623425e-04,5.285662412643432617e-02
1.043880432844161987e-01,5.434773862361907959e-02,3.070628154091536999e-04,4.973323643207550049e-02
1.021527722477912903e-01,4.730946198105812073e-02,5.570170469582080841e-04,5.428629368543624878e-02
1.050756797194480896e-01,4.167280346155166626e-02,1.176589867100119591e-03,6.222628802061080933e-02
1.062862649559974670e-01,4.066649079322814941e-02,9.565806249156594276e-04,6.466319411993026733e-02
9.833665192127227783e-02,3.426697105169296265e-02,4.914634628221392632e-04,6.357821822166442871e-02
9.396794438362121582e-02,4.019398614764213562e-02,5.364845274016261101e-04,5.323747545480728149e-02
9.399709105491638184e-02,4.081953689455986023e-02,6.304181297309696674e-04,5.254713445901870728e-02
9.680096805095672607e-02,3.817240521311759949e-02,8.797212503850460052e-04,5.774884670972824097e-02
8.838403970003128052e-02,3.885066881775856018e-02,9.251625742763280869e-04,4.860820993781089783e-02
1.036583483219146729e-01,3.159289062023162842e-02,6.898586289025843143e-04,7.137559354305267334e-02
1.007232517004013062e-01,3.613772243261337280e-02,3.969718818552792072e-04,6.418855488300323486e-02
9.489531815052032471e-02,3.365767002105712891e-02,3.120532492175698280e-04,6.092559546232223511e-02
8.663938939571380615e-02,3.349634259939193726e-02,4.648881149478256702e-04,5.267816409468650818e-02
9.734915196895599365e-02,3.324959427118301392e-02,4.299071151763200760e-04,6.366965174674987793e-02
1.001233533024787903e-01,4.927272722125053406e-02,5.152501398697495461e-04,5.033537745475769043e-02
9.438662230968475342e-02,4.409140720963478088e-02,4.715678514912724495e-04,4.982364922761917114e-02
8.662147819995880127e-02,4.001780226826667786e-02,4.675660748034715652e-04,4.613611102104187012e-02
9.940899908542633057e-02,5.007466673851013184e-02,3.434760728850960732e-04,4.899085313081741333e-02
8.165588974952697754e-02,4.288030043244361877e-02,4.244308511260896921e-04,3.835115581750869751e-02
9.097648411989212036e-02,4.376640170812606812e-02,5.373316816985607147e-04,4.667275026440620422e-02
9.863584488630294800e-02,5.060241371393203735e-02,6.275571649894118309e-04,4.740587249398231506e-02
1.053232252597808838e-01,4.521032050251960754e-02,8.666426874697208405e-04,5.924625694751739502e-02
9.025409817695617676e-02,3.989218547940254211e-02,5.883652484044432640e-04,4.977355152368545532e-02
9.259848296642303467e-02,3.418934345245361328e-02,4.822872579097747803e-04,5.792685225605964661e-02
8.992490917444229126e-02,3.194089978933334351e-02,3.388795303180813789e-04,5.764513090252876282e-02
9.553462266921997070e-02,3.746956586837768555e-02,6.859780405648052692e-04,5.737907439470291138e-02
9.029218554496765137e-02,3.184226155281066895e-02,9.452274534851312637e-04,5.750469863414764404e-02
9.617537260055541992e-02,2.962202019989490509e-02,8.987338514998555183e-04,6.565462052822113037e-02
9.997746348381042480e-02,3.516414761543273926e-02,6.220230716280639172e-04,6.419129669666290283e-02
9.488131105899810791e-02,3.428458794951438904e-02,8.293409482575953007e-04,5.976738035678863525e-02
9.116040170192718506e-02,3.492493927478790283e-02,5.687277298420667648e-04,5.566673725843429565e-02
8.794017136096954346e-02,3.154535591602325439e-02,4.758494033012539148e-04,5.591896176338195801e-02
9.708166122436523438e-02,3.450679779052734375e-02,3.698131768032908440e-04,6.220505014061927795e-02
9.403611719608306885e-02,3.785998374223709106e-02,2.788098645396530628e-04,5.589732155203819275e-02
9.193410724401473999e-02,4.042332246899604797e-02,2.680351608432829380e-04,5.124275013804435730e-02
8.706403523683547974e-02,3.924026340246200562e-02,2.701639023143798113e-04,4.755360633134841919e-02
8.732791244983673096e-02,3.700727969408035278e-02,4.171529726590961218e-04,4.990347474813461304e-02
9.544590860605239868e-02,4.818176105618476868e-02,4.831973637919872999e-04,4.678095132112503052e-02
1.011266708374023438e-01,5.328802019357681274e-02,5.052929045632481575e-04,4.733335971832275391e-02
9.060009568929672241e-02,4.076877981424331665e-02,1.785985514288768172e-04,4.965271800756454468e-02
8.372128009796142578e-02,3.476390987634658813e-02,3.381899441592395306e-04,4.861918091773986816e-02
9.848755598068237305e-02,4.056259989738464355e-02,5.900678224861621857e-04,5.733489245176315308e-02
9.167832136154174805e-02,3.470950946211814880e-02,8.081362466327846050e-04,5.616068094968795776e-02
9.165476262569427490e-02,3.281215578317642212e-02,6.066662026569247246e-04,5.823593586683273315e-02
8.491536974906921387e-02,2.962028421461582184e-02,3.134294238407164812e-04,5.498165264725685120e-02
9.694881737232208252e-02,3.552500158548355103e-02,3.353873617015779018e-04,6.108842790126800537e-02
9.710287302732467651e-02,4.200466349720954895e-02,2.528012555558234453e-04,5.484540760517120361e-02
1.001549810171127319e-01,3.548896312713623047e-02,3.189260314684361219e-04,6.434709578752517700e-02
9.062332659959793091e-02,3.591685742139816284e-02,1.749695074977353215e-04,5.453149974346160889e-02
9.095479547977447510e-02,3.660735115408897400e-02,2.227116492576897144e-04,5.412473529577255249e-02
8.393058180809020996e-02,3.521857038140296936e-02,2.670271787792444229e-04,4.844498634338378906e-02
8.429308235645294189e-02,4.052725806832313538e-02,3.747793962247669697e-04,4.339104145765304565e-02
9.833265841007232666e-02,4.213346540927886963e-02,5.223848856985569000e-04,5.567680299282073975e-02
7.782942056655883789e-02,3.444613888859748840e-02,7.128063589334487915e-04,4.267047345638275146e-02
9.502469748258590698e-02,3.961048647761344910e-02,6.431861547753214836e-04,5.477102473378181458e-02
8.440817892551422119e-02,3.132899850606918335e-02,3.969122772105038166e-04,5.268226936459541321e-02
9.159094095230102539e-02,4.334438592195510864e-02,2.447159495204687119e-04,4.800184071063995361e-02
9.439580142498016357e-02,4.275408387184143066e-02,2.298960898770019412e-04,5.141181871294975281e-02
9.111623466014862061e-02,4.230928793549537659e-02,2.441847464069724083e-04,4.856276512145996094e-02
8.703853189945220947e-02,4.241919144988059998e-02,1.992582983803004026e-04,4.442007839679718018e-02
8.891002833843231201e-02,2.742188982665538788e-02,2.961984719149768353e-04,6.119194254279136658e-02
8.901575952768325806e-02,2.598361857235431671e-02,6.042391760274767876e-04,6.242790073156356812e-02
7.869744300842285156e-02,2.980869449675083160e-02,4.932353040203452110e-04,4.839551076292991638e-02
9.282168745994567871e-02,3.402629494667053223e-02,2.152414090232923627e-04,5.858015641570091248e-02
8.880591392517089844e-02,2.893218025565147400e-02,5.274311406537890434e-04,5.934629961848258972e-02
9.061019122600555420e-02,3.421295806765556335e-02,1.301268581300973892e-03,5.509596690535545349e-02
1.012090891599655151e-01,3.267934173345565796e-02,1.060538925230503082e-03,6.746920943260192871e-02
8.133326470851898193e-02,4.002612084150314331e-02,2.632636460475623608e-04,4.104387760162353516e-02
9.531062841415405273e-02,4.926479980349540710e-02,3.647088306024670601e-04,4.568111896514892578e-02
9.364920854568481445e-02,4.615373164415359497e-02,3.807863686233758926e-04,4.711469262838363647e-02
9.621402621269226074e-02,4.625613614916801453e-02,6.051141535863280296e-04,4.935277253389358521e-02
8.886612951755523682e-02,4.270090907812118530e-02,4.135929630137979984e-04,4.575162380933761597e-02
9.000954031944274902e-02,3.962064161896705627e-02,2.644835622049868107e-04,5.012441053986549377e-02
9.603901952505111694e-02,4.178496450185775757e-02,3.736678627319633961e-04,5.388038605451583862e-02
8.987461775541305542e-02,3.284062072634696960e-02,2.972358488477766514e-04,5.673675984144210815e-02
9.403837472200393677e-02,3.563727065920829773e-02,4.417216987349092960e-04,5.795938149094581604e-02
9.158474206924438477e-02,3.156078979372978210e-02,3.176644677296280861e-04,5.970628559589385986e-02
9.630101174116134644e-02,3.323386982083320618e-02,8.352207369171082973e-04,6.223192065954208374e-02
9.825511276721954346e-02,2.551835775375366211e-02,1.460014958865940571e-03,7.127673923969268799e-02
9.401598572731018066e-02,3.470148891210556030e-02,2.034612698480486870e-03,5.727988854050636292e-02
9.001246094703674316e-02,3.620722889900207520e-02,1.210958696901798248e-03,5.259427428245544434e-02
9.691616892814636230e-02,3.533585369586944580e-02,6.959933671168982983e-04,6.088432669639587402e-02
9.491682052612304688e-02,3.236887231469154358e-02,1.816404837882146239e-04,6.236630678176879883e-02
8.355522155761718750e-02,3.425534814596176147e-02,3.880957665387541056e-04,4.891178011894226074e-02
8.725379407405853271e-02,3.382519632577896118e-02,5.532313371077179909e-04,5.287536233663558960e-02
7.924341410398483276e-02,3.201657161116600037e-02,3.966795629821717739e-04,4.683016240596771240e-02
7.309304177761077881e-02,3.422304242849349976e-02,2.465728321112692356e-04,3.862342983484268188e-02
9.628538787364959717e-02,3.992496803402900696e-02,2.223170013166964054e-04,5.613810569047927856e-02
9.003099054098129272e-02,4.437924176454544067e-02,5.686576478183269501e-04,4.508309066295623779e-02
7.672491669654846191e-02,3.430428355932235718e-02,7.990283775143325329e-04,4.162160307168960571e-02
8.322665840387344360e-02,4.455511644482612610e-02,1.176012214273214340e-03,3.749553114175796509e-02
8.477364480495452881e-02,3.638996556401252747e-02,3.263883700128644705e-04,4.805729538202285767e-02
8.727087080478668213e-02,3.886565566062927246e-02,2.851667813956737518e-04,4.812004417181015015e-02
8.495385944843292236e-02,3.850132972002029419e-02,7.478018524125218391e-04,4.570472240447998047e-02
9.362668544054031372e-02,3.258980810642242432e-02,1.019956078380346298e-03,6.001692265272140503e-02
8.997915685176849365e-02,3.220378607511520386e-02,8.238881127908825874e-04,5.695147812366485596e-02
8.616816997528076172e-02,4.212923347949981689e-02,3.030852531082928181e-04,4.373585432767868042e-02
9.128195792436599731e-02,3.914999961853027344e-02,3.626738616731017828e-04,5.176928266882896423e-02
8.791857212781906128e-02,3.045947477221488953e-02,1.015479909256100655e-03,5.644361674785614014e-02
8.178950846195220947e-02,2.561717107892036438e-02,2.290673088282346725e-03,5.388166382908821106e-02
7.661125063896179199e-02,2.541328221559524536e-02,2.362201455980539322e-03,4.883576929569244385e-02
